instante,TA,HA,radiacion,precipitacion,eto
2018-03-27 13:00:00,23.08,31.37,848.0,0.0,5.03
2018-03-27 13:30:00,23.88,30.34,825.0,0.0,5.03
2018-03-27 14:00:00,24.43,28.49,789.0,0.0,5.03
2018-03-27 14:30:00,24.94,26.37,733.0,0.0,5.03
2018-03-27 15:00:00,25.65,25.32,664.1,0.0,5.03
2018-03-27 15:30:00,25.81,24.29,585.8,0.0,5.03
2018-03-27 16:00:00,26.05,23.36,496.2,0.0,5.03
2018-03-27 16:30:00,25.85,23.62,398.1,0.0,5.03
2018-03-27 17:00:00,25.43,27.02,291.8,0.0,5.03
2018-03-27 17:30:00,23.56,32.04,185.1,0.0,5.03
2018-03-27 18:00:00,22.59,32.87,85.1,0.0,5.03
2018-03-27 18:30:00,20.55,36.8,10.13,0.0,5.03
2018-03-27 19:00:00,19.0,41.45,0.43,0.0,5.03
2018-03-27 19:30:00,17.24,49.23,0.0,0.0,5.03
2018-03-27 20:00:00,16.01,54.42,0.0,0.0,5.03
2018-03-27 20:30:00,14.65,58.78,0.0,0.0,5.03
2018-03-27 21:00:00,13.71,64.9,0.0,0.0,5.03
2018-03-27 21:30:00,12.93,65.91,0.0,0.0,5.03
2018-03-27 22:00:00,12.44,68.08,0.0,0.0,5.03
2018-03-27 22:30:00,13.23,61.94,0.0,0.0,5.03
2018-03-27 23:00:00,12.72,63.09,0.0,0.0,5.03
2018-03-27 23:30:00,13.46,58.96,0.0,0.0,5.03
2018-03-28 00:00:00,13.66,57.63,0.0,0.0,4.57
2018-03-28 00:30:00,13.79,56.8,0.0,0.0,4.57
2018-03-28 01:00:00,13.52,56.27,0.0,0.0,4.57
2018-03-28 01:30:00,13.47,56.51,0.0,0.0,4.57
2018-03-28 02:00:00,14.14,54.7,0.0,0.0,4.57
2018-03-28 02:30:00,13.73,57.06,0.0,0.0,4.57
2018-03-28 03:00:00,14.54,54.0,0.0,0.0,4.57
2018-03-28 03:30:00,14.58,52.99,0.0,0.0,4.57
2018-03-28 04:00:00,12.86,58.02,0.0,0.0,4.57
2018-03-28 04:30:00,12.41,59.61,0.0,0.0,4.57
2018-03-28 05:00:00,12.91,57.74,0.0,0.0,4.57
2018-03-28 05:30:00,12.87,59.02,0.0,0.0,4.57
2018-03-28 06:00:00,12.76,58.64,2.2,0.0,4.57
2018-03-28 06:30:00,12.72,58.93,35.88,0.0,4.57
2018-03-28 07:00:00,13.79,55.6,125.5,0.0,4.57
2018-03-28 07:30:00,14.94,53.0,223.8,0.0,4.57
2018-03-28 08:00:00,16.32,50.67,332.4,0.0,4.57
2018-03-28 08:30:00,18.47,46.66,436.6,0.0,4.57
2018-03-28 09:00:00,20.56,41.6,530.4,0.0,4.57
2018-03-28 09:30:00,22.55,34.94,622.4,0.0,4.57
2018-03-28 10:00:00,23.57,32.45,698.6,0.0,4.57
2018-03-28 10:30:00,24.13,30.28,763.0,0.0,4.57
2018-03-28 11:00:00,24.93,28.56,812.0,0.0,4.57
2018-03-28 11:30:00,25.53,25.84,848.0,0.0,4.57
2018-03-28 12:00:00,25.63,23.96,871.0,0.0,4.57
2018-03-28 12:30:00,26.56,23.89,876.0,0.0,4.57
2018-03-28 13:00:00,26.87,23.46,865.0,0.0,4.57
2018-03-28 13:30:00,26.93,21.46,841.0,0.0,4.57
2018-03-28 14:00:00,27.92,21.21,801.0,0.0,4.57
2018-03-28 14:30:00,28.11,20.5,747.0,0.0,4.57
2018-03-28 15:00:00,28.17,18.96,683.5,0.0,4.57
2018-03-28 15:30:00,28.28,19.25,601.2,0.0,4.57
2018-03-28 16:00:00,28.31,18.62,505.3,0.0,4.57
2018-03-28 16:30:00,28.38,18.2,405.3,0.0,4.57
2018-03-28 17:00:00,26.76,23.46,147.8,0.0,4.57
2018-03-28 17:30:00,24.51,29.69,176.5,0.0,4.57
2018-03-28 18:00:00,24.19,31.26,99.8,0.0,4.57
2018-03-28 18:30:00,22.64,37.18,10.83,0.0,4.57
2018-03-28 19:00:00,19.3,47.61,0.31,0.0,4.57
2018-03-28 19:30:00,17.96,50.61,0.0,0.0,4.57
2018-03-28 20:00:00,16.9,52.97,0.0,0.0,4.57
2018-03-28 20:30:00,17.67,49.27,0.0,0.0,4.57
2018-03-28 21:00:00,18.02,48.51,0.0,0.0,4.57
2018-03-28 21:30:00,15.9,53.85,0.0,0.0,4.57
2018-03-28 22:00:00,16.2,54.3,0.0,0.0,4.57
2018-03-28 22:30:00,16.23,51.96,0.0,0.0,4.57
2018-03-28 23:00:00,17.91,46.54,0.0,0.0,4.57
2018-03-28 23:30:00,17.1,49.5,0.0,0.0,4.57
2018-03-29 00:00:00,16.2,50.34,0.0,0.0,3.63
2018-03-29 00:30:00,16.47,50.11,0.0,0.0,3.63
2018-03-29 01:00:00,15.83,52.28,0.0,0.0,3.63
2018-03-29 01:30:00,14.89,55.07,0.0,0.0,3.63
2018-03-29 02:00:00,15.59,48.03,0.0,0.0,3.63
2018-03-29 02:30:00,14.92,54.4,0.0,0.0,3.63
2018-03-29 03:00:00,14.05,48.93,0.0,0.0,3.63
2018-03-29 03:30:00,17.06,37.74,0.0,0.0,3.63
2018-03-29 04:00:00,18.4,33.56,0.0,0.0,3.63
2018-03-29 04:30:00,18.42,33.26,0.0,0.0,3.63
2018-03-29 05:00:00,16.87,35.69,0.0,0.0,3.63
2018-03-29 05:30:00,16.91,33.21,0.0,0.0,3.63
2018-03-29 06:00:00,16.85,36.34,2.47,0.0,3.63
2018-03-29 06:30:00,16.92,39.88,31.39,0.0,3.63
2018-03-29 07:00:00,16.16,43.61,130.9,0.0,3.63
2018-03-29 07:30:00,17.18,41.86,234.0,0.0,3.63
2018-03-29 08:00:00,18.81,36.65,361.0,0.0,3.63
2018-03-29 08:30:00,20.27,33.9,413.4,0.0,3.63
2018-03-29 09:00:00,21.6,31.12,556.8,0.0,3.63
2018-03-29 09:30:00,21.6,31.16,557.8,0.0,3.63
2018-03-29 10:00:00,22.47,29.46,627.8,0.0,3.63
2018-03-29 10:30:00,22.23,28.23,595.6,0.0,3.63
2018-03-29 11:00:00,22.32,29.36,638.3,0.0,3.63
2018-03-29 11:30:00,22.9,27.44,854.0,0.0,3.63
2018-03-29 12:00:00,23.34,26.53,676.6,0.0,3.63
2018-03-29 12:30:00,23.45,25.9,691.1,0.0,3.63
2018-03-29 13:00:00,23.83,24.34,713.0,0.0,3.63
2018-03-29 13:30:00,23.86,23.29,571.5,0.0,3.63
2018-03-29 14:00:00,23.48,24.92,377.8,0.0,3.63
2018-03-29 14:30:00,23.39,25.7,331.6,0.0,3.63
2018-03-29 15:00:00,23.57,26.26,297.9,0.0,3.63
2018-03-29 15:30:00,22.97,31.71,263.5,0.0,3.63
2018-03-29 16:00:00,22.22,33.72,244.8,0.0,3.63
2018-03-29 16:30:00,21.89,33.59,229.6,0.0,3.63
2018-03-29 17:00:00,21.51,33.57,152.5,0.0,3.63
2018-03-29 17:30:00,21.15,34.66,143.7,0.0,3.63
2018-03-29 18:00:00,20.87,34.98,111.5,0.0,3.63
2018-03-29 18:30:00,19.43,39.96,24.83,0.0,3.63
2018-03-29 19:00:00,17.0,47.93,1.19,0.0,3.63
2018-03-29 19:30:00,15.16,53.24,0.0,0.0,3.63
2018-03-29 20:00:00,14.29,57.29,0.0,0.0,3.63
2018-03-29 20:30:00,13.39,66.3,0.0,0.0,3.63
2018-03-29 21:00:00,12.48,73.1,0.0,0.0,3.63
2018-03-29 21:30:00,11.93,75.8,0.0,0.0,3.63
2018-03-29 22:00:00,12.3,74.7,0.0,0.0,3.63
2018-03-29 22:30:00,13.44,66.64,0.0,0.0,3.63
2018-03-29 23:00:00,16.65,44.85,0.0,0.0,3.63
2018-03-29 23:30:00,17.31,41.51,0.0,0.0,3.63
2018-03-30 00:00:00,16.81,42.29,0.0,0.0,4.03
2018-03-30 00:30:00,16.87,39.05,0.0,0.0,4.03
2018-03-30 01:00:00,16.69,38.3,0.0,0.0,4.03
2018-03-30 01:30:00,16.39,38.91,0.0,0.0,4.03
2018-03-30 02:00:00,15.92,42.3,0.0,0.0,4.03
2018-03-30 02:30:00,15.79,41.61,0.0,0.0,4.03
2018-03-30 03:00:00,15.9,40.92,0.0,0.0,4.03
2018-03-30 03:30:00,15.68,41.54,0.0,0.0,4.03
2018-03-30 04:00:00,15.37,41.97,0.0,0.0,4.03
2018-03-30 04:30:00,14.91,42.18,0.0,0.0,4.03
2018-03-30 05:00:00,12.41,50.76,0.0,0.0,4.03
2018-03-30 05:30:00,11.81,52.95,0.0,0.0,4.03
2018-03-30 06:00:00,14.08,41.14,1.65,0.0,4.03
2018-03-30 06:30:00,13.87,39.66,40.09,0.0,4.03
2018-03-30 07:00:00,12.64,47.1,206.3,0.0,4.03
2018-03-30 07:30:00,14.4,43.05,230.4,0.0,4.03
2018-03-30 08:00:00,14.18,44.41,148.8,0.0,4.03
2018-03-30 08:30:00,14.0,44.19,276.2,0.0,4.03
2018-03-30 09:00:00,15.78,38.49,515.2,0.0,4.03
2018-03-30 09:30:00,16.39,36.67,655.8,0.0,4.03
2018-03-30 10:00:00,16.65,36.2,565.4,0.0,4.03
2018-03-30 10:30:00,17.6,35.21,773.0,0.0,4.03
2018-03-30 11:00:00,18.54,33.38,817.0,0.0,4.03
2018-03-30 11:30:00,18.91,32.48,859.0,0.0,4.03
2018-03-30 12:00:00,18.74,31.98,690.6,0.0,4.03
2018-03-30 12:30:00,19.79,30.44,621.2,0.0,4.03
2018-03-30 13:00:00,19.32,30.76,196.5,0.0,4.03
2018-03-30 13:30:00,18.83,32.52,329.1,0.0,4.03
2018-03-30 14:00:00,18.35,36.03,262.9,0.0,4.03
2018-03-30 14:30:00,16.24,49.07,137.5,0.0,4.03
2018-03-30 15:00:00,14.57,50.6,177.3,0.0,4.03
2018-03-30 15:30:00,14.72,49.67,140.0,0.0,4.03
2018-03-30 16:00:00,15.75,45.81,212.4,0.0,4.03
2018-03-30 16:30:00,16.55,43.91,445.8,0.0,4.03
2018-03-30 17:00:00,16.73,37.88,311.9,0.0,4.03
2018-03-30 17:30:00,15.63,38.55,202.1,0.0,4.03
2018-03-30 18:00:00,14.99,41.67,94.8,0.0,4.03
2018-03-30 18:30:00,14.23,43.35,12.08,0.0,4.03
2018-03-30 19:00:00,13.63,43.76,0.5,0.0,4.03
2018-03-30 19:30:00,12.7,43.01,0.0,0.0,4.03
2018-03-30 20:00:00,11.7,45.98,0.0,0.0,4.03
2018-03-30 20:30:00,11.08,50.32,0.0,0.0,4.03
2018-03-30 21:00:00,11.65,48.41,0.0,0.0,4.03
2018-03-30 21:30:00,10.6,52.14,0.0,0.0,4.03
2018-03-30 22:00:00,9.55,56.18,0.0,0.0,4.03
2018-03-30 22:30:00,10.62,51.02,0.0,0.0,4.03
2018-03-30 23:00:00,11.27,48.16,0.0,0.0,4.03
2018-03-30 23:30:00,10.82,49.93,0.0,0.0,4.03
2018-03-31 00:00:00,10.31,53.17,0.0,0.0,4.24
2018-03-31 00:30:00,9.99,53.84,0.0,0.0,4.24
2018-03-31 01:00:00,10.28,54.49,0.0,0.0,4.24
2018-03-31 01:30:00,10.78,53.48,0.0,0.0,4.24
2018-03-31 02:00:00,11.11,52.81,0.0,0.0,4.24
2018-03-31 02:30:00,11.38,57.26,0.0,0.0,4.24
2018-03-31 03:00:00,10.58,62.15,0.0,0.0,4.24
2018-03-31 03:30:00,11.25,56.99,0.0,0.0,4.24
2018-03-31 04:00:00,11.42,54.8,0.0,0.0,4.24
2018-03-31 04:30:00,11.6,48.77,0.0,0.0,4.24
2018-03-31 05:00:00,11.02,49.75,0.0,0.0,4.24
2018-03-31 05:30:00,11.09,49.5,0.0,0.0,4.24
2018-03-31 06:00:00,11.34,45.32,3.68,0.0,4.24
2018-03-31 06:30:00,11.47,42.53,46.71,0.0,4.24
2018-03-31 07:00:00,11.6,42.57,141.2,0.0,4.24
2018-03-31 07:30:00,12.14,42.04,243.4,0.0,4.24
2018-03-31 08:00:00,12.82,39.88,351.0,0.0,4.24
2018-03-31 08:30:00,13.6,37.02,445.0,0.0,4.24
2018-03-31 09:00:00,14.21,35.61,529.4,0.0,4.24
2018-03-31 09:30:00,14.88,34.53,580.8,0.0,4.24
2018-03-31 10:00:00,15.57,33.3,767.0,0.0,4.24
2018-03-31 10:30:00,16.05,32.16,719.0,0.0,4.24
2018-03-31 11:00:00,16.46,31.03,757.0,0.0,4.24
2018-03-31 11:30:00,16.71,31.1,842.0,0.0,4.24
2018-03-31 12:00:00,17.07,29.45,670.5,0.0,4.24
2018-03-31 12:30:00,17.2,30.19,553.0,0.0,4.24
2018-03-31 13:00:00,17.38,28.71,536.8,0.0,4.24
2018-03-31 13:30:00,17.29,28.53,523.6,0.0,4.24
2018-03-31 14:00:00,17.45,29.92,439.6,0.0,4.24
2018-03-31 14:30:00,17.98,28.42,517.5,0.0,4.24
2018-03-31 15:00:00,18.54,28.18,738.0,0.0,4.24
2018-03-31 15:30:00,18.89,25.14,628.5,0.0,4.24
2018-03-31 16:00:00,18.95,25.83,533.3,0.0,4.24
2018-03-31 16:30:00,18.86,24.98,419.9,0.0,4.24
2018-03-31 17:00:00,18.86,24.76,323.1,0.0,4.24
2018-03-31 17:30:00,18.58,26.48,200.9,0.0,4.24
2018-03-31 18:00:00,18.12,27.57,97.7,0.0,4.24
2018-03-31 18:30:00,17.45,27.33,10.83,0.0,4.24
2018-03-31 19:00:00,16.32,31.53,0.39,0.0,4.24
2018-03-31 19:30:00,14.38,37.7,0.0,0.0,4.24
2018-03-31 20:00:00,12.52,44.34,0.0,0.0,4.24
2018-03-31 20:30:00,12.28,42.2,0.0,0.0,4.24
2018-03-31 21:00:00,11.98,42.82,0.0,0.0,4.24
2018-03-31 21:30:00,11.31,45.23,0.0,0.0,4.24
2018-03-31 22:00:00,11.13,45.84,0.0,0.0,4.24
2018-03-31 22:30:00,12.1,43.6,0.0,0.0,4.24
2018-03-31 23:00:00,11.38,46.49,0.0,0.0,4.24
2018-03-31 23:30:00,11.67,44.38,0.0,0.0,4.24
2018-04-01 00:00:00,9.61,54.11,0.0,0.0,3.69
2018-04-01 00:30:00,10.11,50.8,0.0,0.0,3.69
2018-04-01 01:00:00,10.54,51.03,0.0,0.0,3.69
2018-04-01 01:30:00,11.41,45.74,0.0,0.0,3.69
2018-04-01 02:00:00,8.33,55.99,0.0,0.0,3.69
2018-04-01 02:30:00,8.33,56.2,0.0,0.0,3.69
2018-04-01 03:00:00,8.58,58.44,0.0,0.0,3.69
2018-04-01 03:30:00,8.0,56.94,0.0,0.0,3.69
2018-04-01 04:00:00,8.02,58.62,0.0,0.0,3.69
2018-04-01 04:30:00,7.55,61.35,0.0,0.0,3.69
2018-04-01 05:00:00,7.22,63.22,0.0,0.0,3.69
2018-04-01 05:30:00,7.75,59.24,0.02,0.0,3.69
2018-04-01 06:00:00,7.06,65.46,5.0,0.0,3.69
2018-04-01 06:30:00,7.35,64.86,52.54,0.0,3.69
2018-04-01 07:00:00,8.6,59.91,145.2,0.0,3.69
2018-04-01 07:30:00,11.04,52.36,248.6,0.0,3.69
2018-04-01 08:00:00,13.01,46.22,356.6,0.0,3.69
2018-04-01 08:30:00,14.25,44.44,446.6,0.0,3.69
2018-04-01 09:00:00,16.04,39.63,496.3,0.0,3.69
2018-04-01 09:30:00,17.55,36.04,663.3,0.0,3.69
2018-04-01 10:00:00,18.56,33.65,737.0,0.0,3.69
2018-04-01 10:30:00,18.86,32.92,759.0,0.0,3.69
2018-04-01 11:00:00,19.46,31.22,791.0,0.0,3.69
2018-04-01 11:30:00,19.86,29.88,784.0,0.0,3.69
2018-04-01 12:00:00,20.07,29.64,815.0,0.0,3.69
2018-04-01 12:30:00,20.67,28.32,836.0,0.0,3.69
2018-04-01 13:00:00,20.73,29.12,879.0,0.0,3.69
2018-04-01 13:30:00,21.0,29.14,841.0,0.0,3.69
2018-04-01 14:00:00,20.84,29.12,815.0,0.0,3.69
2018-04-01 14:30:00,21.0,29.59,754.0,0.0,3.69
2018-04-01 15:00:00,20.55,31.08,671.4,0.0,3.69
2018-04-01 15:30:00,20.09,30.59,526.7,0.0,3.69
2018-04-01 16:00:00,19.65,30.95,481.2,0.0,3.69
2018-04-01 16:30:00,19.39,32.27,428.5,0.0,3.69
2018-04-01 17:00:00,18.54,36.09,296.4,0.0,3.69
2018-04-01 17:30:00,17.07,39.42,105.0,0.0,3.69
2018-04-01 22:00:00,10.02,60.7,0.0,0.0,3.69
2018-04-01 22:30:00,9.7,60.14,0.0,0.0,3.69
2018-04-01 23:00:00,9.33,61.28,0.0,0.0,3.69
2018-04-01 23:30:00,8.57,64.89,0.0,0.0,3.69
2018-04-02 00:00:00,8.35,63.95,0.0,0.0,2.78
2018-04-02 00:30:00,7.95,65.14,0.0,0.0,2.78
2018-04-02 01:00:00,7.95,63.36,0.0,0.0,2.78
2018-04-02 01:30:00,8.45,59.33,0.0,0.0,2.78
2018-04-02 02:00:00,8.67,57.37,0.0,0.0,2.78
2018-04-02 02:30:00,9.16,55.15,0.0,0.0,2.78
2018-04-02 03:00:00,9.49,52.47,0.0,0.0,2.78
2018-04-02 03:30:00,9.58,57.0,0.0,0.0,2.78
2018-04-02 04:00:00,9.98,53.33,0.0,0.0,2.78
2018-04-02 04:30:00,10.4,47.87,0.0,0.0,2.78
2018-04-02 05:00:00,11.2,45.64,0.0,0.0,2.78
2018-04-02 05:30:00,10.37,51.47,0.0,0.0,2.78
2018-04-02 06:00:00,9.77,54.58,2.31,0.0,2.78
2018-04-02 06:30:00,9.82,52.32,23.83,0.0,2.78
2018-04-02 07:00:00,10.11,50.75,61.04,0.0,2.78
2018-04-02 07:30:00,11.16,48.79,113.4,0.0,2.78
2018-04-02 08:00:00,12.05,49.14,159.7,0.0,2.78
2018-04-02 08:30:00,12.77,46.94,134.1,0.0,2.78
2018-04-02 09:00:00,13.08,46.52,160.0,0.0,2.78
2018-04-02 09:30:00,13.95,43.25,192.7,0.0,2.78
2018-04-02 10:00:00,14.93,40.84,323.6,0.0,2.78
2018-04-02 10:30:00,15.95,39.73,476.4,0.0,2.78
2018-04-02 11:00:00,17.15,39.46,600.4,0.0,2.78
2018-04-02 11:30:00,18.18,35.54,680.1,0.0,2.78
2018-04-02 12:00:00,18.99,34.84,474.2,0.0,2.78
2018-04-02 12:30:00,19.03,36.0,523.1,0.0,2.78
2018-04-02 13:00:00,19.68,34.57,653.0,0.0,2.78
2018-04-02 13:30:00,20.26,32.12,835.0,0.0,2.78
2018-04-02 14:00:00,21.01,30.48,477.5,0.0,2.78
2018-04-02 14:30:00,20.84,31.19,403.0,0.0,2.78
2018-04-02 15:00:00,21.11,32.98,405.8,0.0,2.78
2018-04-02 15:30:00,20.34,42.0,343.1,0.0,2.78
2018-04-02 16:00:00,19.92,46.71,459.1,0.0,2.78
2018-04-02 16:30:00,19.81,48.05,417.1,0.0,2.78
2018-04-02 17:00:00,19.08,49.84,251.6,0.0,2.78
2018-04-02 17:30:00,17.76,53.74,103.3,0.0,2.78
2018-04-02 18:00:00,16.9,57.08,82.9,0.0,2.78
2018-04-02 18:30:00,15.95,60.66,21.44,0.0,2.78
2018-04-02 19:00:00,14.76,64.4,0.41,0.0,2.78
2018-04-02 19:30:00,13.62,69.37,0.0,0.0,2.78
2018-04-02 20:00:00,13.19,72.8,0.0,0.0,2.78
2018-04-02 20:30:00,13.13,73.1,0.0,0.0,2.78
2018-04-02 21:00:00,12.93,73.2,0.0,0.0,2.78
2018-04-02 21:30:00,12.64,75.2,0.0,0.0,2.78
2018-04-02 22:00:00,11.83,78.3,0.0,0.0,2.78
2018-04-02 22:30:00,11.75,78.4,0.0,0.0,2.78
2018-04-02 23:00:00,11.46,79.3,0.0,0.0,2.78
2018-04-02 23:30:00,10.84,81.6,0.0,0.0,2.78
2018-04-03 00:00:00,11.02,80.4,0.0,0.0,3.76
2018-04-03 00:30:00,10.15,82.5,0.0,0.0,3.76
2018-04-03 01:00:00,9.84,83.2,0.0,0.0,3.76
2018-04-03 01:30:00,10.2,83.3,0.0,0.0,3.76
2018-04-03 02:00:00,10.22,83.1,0.0,0.0,3.76
2018-04-03 02:30:00,9.93,83.7,0.0,0.0,3.76
2018-04-03 03:00:00,9.75,84.9,0.0,0.0,3.76
2018-04-03 03:30:00,9.84,84.9,0.0,0.0,3.76
2018-04-03 04:00:00,9.7,85.5,0.0,0.0,3.76
2018-04-03 04:30:00,9.93,85.2,0.0,0.0,3.76
2018-04-03 05:00:00,10.11,85.2,0.0,0.0,3.76
2018-04-03 05:30:00,9.44,85.6,0.0,0.0,3.76
2018-04-03 06:00:00,9.23,87.0,3.67,0.0,3.76
2018-04-03 06:30:00,9.59,86.2,38.89,0.0,3.76
2018-04-03 07:00:00,10.91,84.1,70.9,0.0,3.76
2018-04-03 07:30:00,11.69,80.7,112.4,0.0,3.76
2018-04-03 22:00:00,13.8,80.4,0.0,0.0,3.76
2018-04-03 22:30:00,13.02,80.8,0.0,0.0,3.76
2018-04-03 23:00:00,12.68,82.2,0.0,0.0,3.76
2018-04-03 23:30:00,12.77,83.0,0.0,0.0,3.76
2018-04-04 00:00:00,13.26,78.8,0.0,0.0,5.01
2018-04-04 00:30:00,12.64,75.7,0.0,0.0,5.01
2018-04-04 01:00:00,12.4,70.5,0.0,0.0,5.01
2018-04-04 01:30:00,12.76,67.96,0.0,0.0,5.01
2018-04-04 02:00:00,15.83,53.39,0.0,0.0,5.01
2018-04-04 02:30:00,14.65,54.25,0.0,0.0,5.01
2018-04-04 03:00:00,14.09,54.22,0.0,0.0,5.01
2018-04-04 03:30:00,15.38,48.64,0.0,0.0,5.01
2018-04-04 04:00:00,16.55,42.94,0.0,0.0,5.01
2018-04-04 04:30:00,16.21,43.63,0.0,0.0,5.01
2018-04-04 05:00:00,14.95,47.05,0.0,0.0,5.01
2018-04-04 05:30:00,14.49,47.65,0.09,0.0,5.01
2018-04-04 06:00:00,11.72,57.6,7.95,0.0,5.01
2018-04-04 06:30:00,13.02,54.04,62.21,0.0,5.01
2018-04-04 07:00:00,14.45,50.07,154.1,0.0,5.01
2018-04-04 07:30:00,15.9,46.54,255.8,0.0,5.01
2018-04-04 08:00:00,16.94,44.5,363.3,0.0,5.01
2018-04-04 08:30:00,17.94,41.74,464.1,0.0,5.01
2018-04-04 09:00:00,18.39,40.01,559.6,0.0,5.01
2018-04-04 09:30:00,19.03,38.25,648.2,0.0,5.01
2018-04-04 10:00:00,19.52,35.25,726.0,0.0,5.01
2018-04-04 10:30:00,19.98,33.57,776.0,0.0,5.01
2018-04-04 11:00:00,20.89,30.11,826.0,0.0,5.01
2018-04-04 11:30:00,21.58,28.1,867.0,0.0,5.01
2018-04-04 12:00:00,22.02,28.03,887.0,0.0,5.01
2018-04-04 12:30:00,22.17,27.11,891.0,0.0,5.01
2018-04-04 13:00:00,22.23,25.3,883.0,0.0,5.01
2018-04-04 13:30:00,22.38,25.55,859.0,0.0,5.01
2018-04-04 14:00:00,22.76,24.16,820.0,0.0,5.01
2018-04-04 14:30:00,22.87,23.49,765.0,0.0,5.01
2018-04-04 15:00:00,23.12,22.49,698.8,0.0,5.01
2018-04-04 15:30:00,23.19,21.4,618.0,0.0,5.01
2018-04-04 16:00:00,23.34,22.16,523.6,0.0,5.01
2018-04-04 16:30:00,23.23,22.07,423.3,0.0,5.01
2018-04-04 17:00:00,22.83,22.87,315.9,0.0,5.01
2018-04-04 17:30:00,22.37,23.72,206.7,0.0,5.01
2018-04-04 18:00:00,21.87,25.44,103.9,0.0,5.01
2018-04-04 18:30:00,21.13,26.69,19.45,0.0,5.01
2018-04-04 19:00:00,20.56,28.06,1.15,0.0,5.01
2018-04-04 19:30:00,19.99,29.14,0.0,0.0,5.01
2018-04-04 20:00:00,18.81,33.91,0.0,0.0,5.01
2018-04-04 20:30:00,17.32,37.58,0.0,0.0,5.01
2018-04-04 21:00:00,16.75,38.57,0.0,0.0,5.01
2018-04-04 21:30:00,15.77,43.13,0.0,0.0,5.01
2018-04-04 22:00:00,14.51,45.53,0.0,0.0,5.01
2018-04-04 22:30:00,14.11,49.73,0.0,0.0,5.01
2018-04-04 23:00:00,13.15,52.55,0.0,0.0,5.01
2018-04-04 23:30:00,13.06,51.41,0.0,0.0,5.01
2018-04-05 00:00:00,13.79,49.9,0.0,0.0,4.17
2018-04-05 00:30:00,14.19,49.34,0.0,0.0,4.17
2018-04-05 01:00:00,15.98,44.27,0.0,0.0,4.17
2018-04-05 01:30:00,13.82,51.05,0.0,0.0,4.17
2018-04-05 02:00:00,14.51,49.6,0.0,0.0,4.17
2018-04-05 02:30:00,13.55,51.74,0.0,0.0,4.17
2018-04-05 03:00:00,12.01,58.0,0.0,0.0,4.17
2018-04-05 03:30:00,12.87,55.08,0.0,0.0,4.17
2018-04-05 04:00:00,11.8,57.7,0.0,0.0,4.17
2018-04-05 04:30:00,10.4,63.4,0.0,0.0,4.17
2018-04-05 05:00:00,10.04,66.06,0.0,0.0,4.17
2018-04-05 05:30:00,10.31,63.18,0.15,0.0,4.17
2018-04-05 06:00:00,9.5,68.5,8.26,0.0,4.17
2018-04-05 06:30:00,10.2,67.35,70.4,0.0,4.17
2018-04-05 07:00:00,12.03,62.74,169.8,0.0,4.17
2018-04-05 07:30:00,13.97,57.73,261.7,0.0,4.17
2018-04-05 08:00:00,15.41,53.13,367.9,0.0,4.17
2018-04-05 08:30:00,17.4,48.16,482.8,0.0,4.17
2018-04-05 22:00:00,12.48,68.53,0.0,0.0,4.17
2018-04-05 22:30:00,11.97,68.69,0.0,0.0,4.17
2018-04-05 23:00:00,11.8,69.23,0.0,0.0,4.17
2018-04-05 23:30:00,11.91,66.26,0.0,0.0,4.17
2018-04-06 00:00:00,11.85,65.77,0.0,0.0,2.98
2018-04-06 00:30:00,11.98,64.99,0.0,0.0,2.98
2018-04-06 01:00:00,11.83,65.21,0.0,0.0,2.98
2018-04-06 01:30:00,11.98,63.81,0.0,0.0,2.98
2018-04-06 02:00:00,11.36,64.81,0.0,0.0,2.98
2018-04-06 02:30:00,11.38,65.12,0.0,0.0,2.98
2018-04-06 03:00:00,11.4,65.95,0.0,0.0,2.98
2018-04-06 03:30:00,11.47,66.06,0.0,0.0,2.98
2018-04-06 04:00:00,11.6,66.84,0.0,0.0,2.98
2018-04-06 04:30:00,11.4,67.4,0.0,0.0,2.98
2018-04-06 05:00:00,11.38,67.09,0.0,0.0,2.98
2018-04-06 05:30:00,11.24,67.82,0.06,0.0,2.98
2018-04-06 06:00:00,10.95,68.27,3.29,0.0,2.98
2018-04-06 06:30:00,11.13,66.78,30.19,0.0,2.98
2018-04-06 07:00:00,12.43,63.58,75.0,0.0,2.98
2018-04-06 07:30:00,14.05,56.98,180.3,0.0,2.98
2018-04-06 08:00:00,15.92,48.97,294.0,0.0,2.98
2018-04-06 08:30:00,16.89,45.77,373.3,0.0,2.98
2018-04-06 22:00:00,14.42,73.7,0.0,0.0,2.98
2018-04-06 22:30:00,14.07,73.8,0.0,0.0,2.98
2018-04-06 23:00:00,13.4,76.6,0.0,0.0,2.98
2018-04-06 23:30:00,13.08,79.3,0.0,0.0,2.98
2018-04-07 00:00:00,12.64,79.8,0.0,0.0,2.57
2018-04-07 00:30:00,12.26,80.5,0.0,0.0,2.57
2018-04-07 01:00:00,12.66,77.7,0.0,0.0,2.57
2018-04-07 01:30:00,12.7,76.5,0.0,0.0,2.57
2018-04-07 02:00:00,12.66,76.2,0.0,0.0,2.57
2018-04-07 02:30:00,12.26,77.9,0.0,0.0,2.57
2018-04-07 03:00:00,12.44,76.1,0.0,0.0,2.57
2018-04-07 03:30:00,12.1,78.6,0.0,0.0,2.57
2018-04-07 04:00:00,11.81,78.8,0.0,0.0,2.57
